loop-location,icc-parallel,omp,icc-labels,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,loop-depth,loop-inner-loop-num,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,payload-reg-dependencies-number,payload-mem-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,critical-payload-reg-dependencies-number,critical-payload-mem-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-call-count,iterator-call-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-call-count,payload-call-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-call-count,critical-payload-call-fraction
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(294),0,0,0,1068,0.9963,15,0.5451,2,30,0.04623,0.009652,0,0.1535,0.05418,0.01361,3747,1212,150,157,0,1063,1663,2681,764,150,157,0,615,1612,0,0,0,0,55,0.05169,35,0.03289,20,0.03448,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(436),0,0,0,49,0.9184,2,0.3556,3,1,0.07619,0.01905,0,0.3596,0.06742,0,89,43,0,1,0,42,5,25,17,0,1,0,16,5,0,0,0,0,3,0.06667,2,0.04444,1,0.0625,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(468),0,0,0,41,0.9024,1,0.2703,3,0,0.4483,0.02299,0,0.125,0.125,0.025,40,35,1,1,0,35,5,14,10,1,1,0,10,4,0,0,0,0,3,0.08108,2,0.05405,1,0.1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(451),0,0,0,67,0.9403,4,0.2857,3,2,0.05479,0.0137,0,0.4231,0.1,0.02308,130,61,0,1,0,60,6,29,19,0,1,0,18,3,0,0,0,0,3,0.04762,2,0.03175,1,0.05556,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(497),0,0,0,41,0.9024,1,0.2703,3,0,0.4483,0.02299,0,0.125,0.125,0.025,40,35,1,1,0,35,5,14,10,1,1,0,10,4,0,0,0,0,3,0.08108,2,0.05405,1,0.1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(480),0,0,0,67,0.9403,4,0.2857,3,2,0.05479,0.0137,0,0.4231,0.1,0.02308,130,61,0,1,0,60,6,29,19,0,1,0,18,3,0,0,0,0,3,0.04762,2,0.03175,1,0.05556,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(526),0,0,0,41,0.9024,1,0.2703,3,0,0.4483,0.02299,0,0.125,0.125,0.025,40,35,1,1,0,35,5,14,10,1,1,0,10,4,0,0,0,0,3,0.08108,2,0.05405,1,0.1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(509),0,0,0,67,0.9403,4,0.2857,3,2,0.05479,0.0137,0,0.4231,0.1,0.02308,130,61,0,1,0,60,6,29,19,0,1,0,18,3,0,0,0,0,3,0.04762,2,0.03175,1,0.05556,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(555),0,0,0,41,0.9024,1,0.2703,3,0,0.4483,0.02299,0,0.125,0.125,0.025,40,35,1,1,0,35,5,14,10,1,1,0,10,4,0,0,0,0,3,0.08108,2,0.05405,1,0.1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(538),0,0,0,67,0.9403,4,0.2857,3,2,0.05479,0.0137,0,0.4231,0.1,0.02308,130,61,0,1,0,60,6,29,19,0,1,0,18,3,0,0,0,0,3,0.04762,2,0.03175,1,0.05556,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(339),1,0,1,131,0.9695,7,0.189,3,4,0.05802,0.03754,0,0.4552,0.08209,0.007463,268,127,1,4,0,126,6,42,24,0,1,0,23,2,0,0,0,0,3,0.02362,0,0,1,0.04167,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(372),0,0,0,238,0.9832,9,0.406,3,6,0.03025,0.02017,0,0.3392,0.1002,0.00703,569,255,6,10,0,245,74,172,106,3,7,0,99,48,0,0,0,0,12,0.05128,8,0.03419,4,0.04211,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(437),0,0,0,42,0.9048,1,0.3158,4,0,0.4494,0.02247,0,0.09756,0.09756,0,41,37,0,1,0,36,5,17,13,0,1,0,12,5,0,0,0,0,3,0.07895,2,0.05263,1,0.08333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(452),0,0,0,60,0.9333,3,0.25,4,1,0.2615,0.01538,0,0.375,0.125,0.03409,88,55,0,1,0,54,6,21,15,0,1,0,14,3,0,0,0,0,3,0.05357,2,0.03571,1,0.07143,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(481),0,0,0,60,0.9333,3,0.25,4,1,0.2615,0.01538,0,0.375,0.125,0.03409,88,55,0,1,0,54,6,21,15,0,1,0,14,3,0,0,0,0,3,0.05357,2,0.03571,1,0.07143,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(510),0,0,0,60,0.9333,3,0.25,4,1,0.2615,0.01538,0,0.375,0.125,0.03409,88,55,0,1,0,54,6,21,15,0,1,0,14,3,0,0,0,0,3,0.05357,2,0.03571,1,0.07143,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(539),0,0,0,60,0.9333,3,0.25,4,1,0.2615,0.01538,0,0.375,0.125,0.03409,88,55,0,1,0,54,6,21,15,0,1,0,14,3,0,0,0,0,3,0.05357,2,0.03571,1,0.07143,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(341),1,0,1,124,0.9677,6,0.1667,4,3,0.2015,0.02612,0,0.3689,0.07282,0.009709,206,116,1,4,0,115,6,34,20,0,1,0,19,2,0,0,0,0,3,0.025,0,0,1,0.05,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(374),0,0,0,231,0.9827,8,0.4009,4,5,0.1142,0.01933,0,0.3105,0.09274,0.008065,496,240,6,10,0,230,74,164,102,3,7,0,95,48,0,0,0,0,12,0.05286,8,0.03524,4,0.04396,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(454),1,0,1,28,0.8571,1,0.08333,5,0,0.4643,0.03571,0,0.04545,0.04545,0,22,22,0,0,0,22,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(483),1,0,1,28,0.8571,1,0.08333,5,0,0.4643,0.03571,0,0.04545,0.04545,0,22,22,0,0,0,22,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(512),1,0,1,28,0.8571,1,0.08333,5,0,0.4643,0.03571,0,0.04545,0.04545,0,22,22,0,0,0,22,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(541),1,0,1,28,0.8571,1,0.08333,5,0,0.4643,0.03571,0,0.04545,0.04545,0,22,22,0,0,0,22,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(351),1,0,1,29,0.8621,1,0.08,5,0,0.4655,0.03448,0,0.04348,0.04348,0,23,23,0,0,0,23,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(360),0,0,0,52,0.9038,2,0.1277,5,1,0.2273,0.02727,0,0.36,0.05333,0,75,44,1,1,0,44,2,10,6,0,0,0,6,0,0,0,0,0,1,0.02128,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(377),0,0,0,105,0.9524,4,0.18,5,2,0.2128,0.01702,0,0.3143,0.09143,0.04571,175,99,2,3,0,97,17,29,19,0,1,0,18,3,0,0,0,0,6,0.06,4,0.04,1,0.05556,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(416),0,0,0,75,0.9467,2,0.3099,5,1,0.2378,0.01829,0,0.3333,0.09402,0,117,72,1,1,0,72,5,33,24,1,1,0,24,5,0,0,0,0,3,0.04225,2,0.02817,1,0.04545,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(362),1,0,1,29,0.8621,1,0.08,6,0,0.4655,0.03448,0,0.04348,0.04348,0,23,23,0,0,0,23,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(392),0,0,0,57,0.9298,3,0.2642,6,1,0.2869,0.01639,0,0.3165,0.08861,0.01266,79,52,0,1,0,51,4,21,15,0,1,0,14,3,0,0,0,0,3,0.0566,2,0.03774,1,0.07143,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(419),1,0,1,40,0.9,2,0.1111,6,0,0.4878,0.04878,0,0.05882,0.05882,0,34,34,0,0,0,34,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(394),1,0,1,24,0.8333,1,0.1,7,0,0.4583,0.04167,0,0.05556,0.05556,0,18,18,0,0,0,18,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(288),1,1,0,10,0.2,0,0,1,0,0.1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(599),1,0,1,18,0.7778,1,0.1429,1,0,0.4444,0.05556,0,0.08333,0.08333,0,12,12,0,0,0,12,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(593),1,0,1,18,0.7778,1,0.1429,1,0,0.4444,0.05556,0,0.08333,0.08333,0,12,12,0,0,0,12,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(588),1,0,1,18,0.7778,1,0.1429,1,0,0.4444,0.05556,0,0.08333,0.08333,0,12,12,0,0,0,12,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(662),1,0,1,16,0.75,1,0.1667,1,0,0.4375,0.0625,0,0.1,0.1,0,10,10,0,0,0,10,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(657),1,0,1,31,0.871,2,0.2593,1,1,0.1364,0.04545,0,0.449,0.102,0,49,24,0,1,0,23,2,12,7,0,1,0,6,2,0,0,0,0,1,0.03704,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(650),1,0,1,16,0.75,1,0.1667,1,0,0.4375,0.0625,0,0.1,0.1,0,10,10,0,0,0,10,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(644),1,0,1,31,0.871,2,0.2593,1,1,0.1364,0.04545,0,0.449,0.102,0,49,24,0,1,0,23,2,12,7,0,1,0,6,2,0,0,0,0,1,0.03704,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(645),0,0,0,24,0.8333,1,0.15,2,0,0.449,0.04082,0,0.1579,0.1579,0,19,18,0,1,0,17,2,4,3,0,1,0,2,2,0,0,0,0,1,0.05,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(637),1,0,1,18,0.7778,1,0.1429,1,0,0.4444,0.05556,0,0.08333,0.08333,0,12,12,0,0,0,12,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(632),1,0,1,16,0.75,1,0.1667,1,0,0.4375,0.0625,0,0.1,0.1,0,10,10,0,0,0,10,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(624),1,0,1,39,0.8974,2,0.2,1,1,0.2235,0.05882,0,0.4138,0.1207,0.03448,58,31,1,2,0,30,4,12,7,0,1,0,6,2,0,0,0,0,2,0.05714,0,0,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(694),0,0,0,59,0.9322,3,0.2364,1,2,0.2105,0.04511,0,0.3711,0.134,0.04124,97,52,2,2,3,50,8,23,13,0,1,0,12,3,0,0,0,0,2,0.03636,0,0,1,0.07692,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(697),1,0,1,36,0.8889,2,0.25,2,1,0.1169,0.03896,0,0.4667,0.1167,0.01667,60,28,1,1,0,28,3,13,7,0,1,0,7,2,0,0,0,0,1,0.03125,0,0,1,0.125,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(698),0,0,0,29,0.8621,1,0.16,3,0,0.45,0.03333,0,0.2,0.2,0.04,25,22,1,1,0,22,3,5,3,0,1,0,3,2,0,0,0,0,1,0.04,0,0,1,0.25,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(684),1,0,1,53,0.9245,2,0.1633,1,2,0.1842,0.04386,0,0.3882,0.05882,0,85,44,1,1,0,44,2,16,8,0,0,0,8,0,0,0,0,0,2,0.04082,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(687),1,0,1,36,0.8889,1,0.125,2,1,0.1184,0.03947,0,0.4576,0.0339,0,59,28,1,1,0,28,2,8,4,0,0,0,4,0,0,0,0,0,1,0.03125,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(688),0,0,0,29,0.8621,0,0,3,0,0.4576,0.0339,0,0,0,0,24,22,1,1,0,22,2,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(715),0,0,0,34,0.8824,2,0.3333,1,1,0.1216,0.04054,0,0.4035,0.1053,0,57,27,0,1,0,26,4,17,10,0,1,0,9,4,0,0,0,0,1,0.03333,0,0,1,0.1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(716),0,0,0,27,0.8519,1,0.2609,2,0,0.4386,0.03509,0,0.1667,0.1667,0,24,21,0,1,0,20,4,9,6,0,1,0,5,4,0,0,0,0,1,0.04348,0,0,1,0.1667,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(767),1,0,1,56,0.9286,4,0.3077,1,2,0.1969,0.04724,0,0.3723,0.1277,0,94,50,1,2,3,47,8,26,16,0,1,0,14,4,0,0,0,0,2,0.03846,0,0,2,0.125,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(769),1,0,1,36,0.8889,2,0.25,2,1,0.1169,0.03896,0,0.4667,0.1167,0.01667,60,28,1,1,0,28,3,13,7,0,1,0,7,2,0,0,0,0,1,0.03125,0,0,1,0.125,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(770),1,0,1,29,0.8621,1,0.16,3,0,0.45,0.03333,0,0.2,0.2,0.04,25,22,1,1,0,22,3,5,3,0,1,0,3,2,0,0,0,0,1,0.04,0,0,1,0.25,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(760),1,0,1,48,0.9167,2,0.2045,1,1,0.09524,0.0381,0,0.4943,0.1264,0.02299,87,42,1,1,0,42,4,14,8,0,1,0,8,2,0,0,0,0,1,0.02273,0,0,1,0.1111,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(761),1,0,1,41,0.9024,1,0.1351,2,0,0.4713,0.04598,0,0.1842,0.1842,0.05263,38,34,1,1,0,34,4,6,4,0,1,0,4,2,0,0,0,0,1,0.02703,0,0,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(740),1,0,1,80,0.95,4,0.1974,1,3,0.1685,0.05056,0,0.4143,0.08571,0.01429,140,70,2,4,2,68,8,28,15,0,1,0,14,2,0,0,0,0,4,0.05263,0,0,1,0.06667,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(748),1,0,1,36,0.8889,1,0.125,2,1,0.1184,0.03947,0,0.4576,0.0339,0,59,28,1,1,0,28,2,8,4,0,0,0,4,0,0,0,0,0,1,0.03125,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(749),0,0,0,29,0.8621,0,0,3,0,0.4576,0.0339,0,0,0,0,24,22,1,1,0,22,2,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(821),1,0,1,56,0.9286,4,0.3077,1,2,0.1969,0.04724,0,0.3723,0.1277,0,94,50,1,2,3,47,8,26,16,0,1,0,14,4,0,0,0,0,2,0.03846,0,0,2,0.125,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(823),1,0,1,36,0.8889,2,0.25,2,1,0.1169,0.03896,0,0.4667,0.1167,0.01667,60,28,1,1,0,28,3,13,7,0,1,0,7,2,0,0,0,0,1,0.03125,0,0,1,0.125,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(824),1,0,1,29,0.8621,1,0.16,3,0,0.45,0.03333,0,0.2,0.2,0.04,25,22,1,1,0,22,3,5,3,0,1,0,3,2,0,0,0,0,1,0.04,0,0,1,0.25,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(812),1,0,1,47,0.9149,2,0.2791,1,1,0.09709,0.03883,0,0.4471,0.1176,0,85,42,0,1,0,41,4,19,12,0,1,0,11,4,0,0,0,0,1,0.02326,0,0,1,0.08333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(813),1,0,1,40,0.9,1,0.2222,2,0,0.4706,0.04706,0,0.1622,0.1622,0,37,34,0,1,0,33,4,11,8,0,1,0,7,4,0,0,0,0,1,0.02778,0,0,1,0.125,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(795),1,0,1,80,0.95,4,0.1974,1,3,0.1685,0.05056,0,0.4143,0.08571,0.01429,140,70,2,4,2,68,8,28,15,0,1,0,14,2,0,0,0,0,4,0.05263,0,0,1,0.06667,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(799),0,0,0,25,0.84,1,0.1429,2,0,0.451,0.03922,0,0.15,0.15,0,20,19,0,1,0,18,2,4,3,0,1,0,2,2,0,0,0,0,1,0.04762,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(803),1,0,1,36,0.8889,1,0.125,2,1,0.1184,0.03947,0,0.4576,0.0339,0,59,28,1,1,0,28,2,8,4,0,0,0,4,0,0,0,0,0,1,0.03125,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(804),0,0,0,29,0.8621,0,0,3,0,0.4576,0.0339,0,0,0,0,24,22,1,1,0,22,2,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(850),1,1,0,420,0.9881,8,0.1542,1,7,0.02653,0.02104,0,0.3027,0.1006,0.04269,1054,454,44,45,0,417,207,245,92,26,45,0,55,162,0,0,0,0,27,0.06506,18,0.04337,9,0.1406,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(851),0,0,0,412,0.9903,8,0.1299,2,6,0.03036,0.02182,0,0.3136,0.1095,0.07101,1014,422,49,45,0,390,207,153,65,10,31,0,43,86,0,0,0,0,27,0.06618,18,0.04412,9,0.1698,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(878),0,0,0,49,0.9184,2,0.1778,3,1,0.07767,0.01942,0,0.4483,0.05747,0,87,43,0,1,0,42,3,14,8,0,1,0,7,3,0,0,0,0,3,0.06667,2,0.04444,1,0.125,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(890),0,0,0,41,0.9024,1,0.1351,3,0,0.4588,0.02353,0,0.07895,0.07895,0,38,36,0,1,0,35,3,7,5,0,1,0,4,3,0,0,0,0,3,0.08108,2,0.05405,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(901),0,0,0,41,0.9024,1,0.1351,3,0,0.4588,0.02353,0,0.07895,0.07895,0,38,36,0,1,0,35,3,7,5,0,1,0,4,3,0,0,0,0,3,0.08108,2,0.05405,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(912),0,0,0,41,0.9024,1,0.1351,3,0,0.4588,0.02353,0,0.07895,0.07895,0,38,36,0,1,0,35,3,7,5,0,1,0,4,3,0,0,0,0,3,0.08108,2,0.05405,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(923),0,0,0,41,0.9024,1,0.1351,3,0,0.4588,0.02353,0,0.07895,0.07895,0,38,36,0,1,0,35,3,7,5,0,1,0,4,3,0,0,0,0,3,0.08108,2,0.05405,1,0.2,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(879),0,0,0,42,0.9048,1,0.1053,4,0,0.4598,0.02299,0,0.07692,0.07692,0,39,37,0,1,0,36,3,6,4,0,1,0,3,3,0,0,0,0,3,0.07895,2,0.05263,1,0.25,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(845),1,1,0,10,0.5,0,0,1,0,0.3333,0.05556,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(964),1,1,0,483,0.9896,9,0.1946,1,7,0.02021,0.01603,0,0.2636,0.09097,0.0351,1396,564,87,90,0,489,414,437,136,55,74,0,76,333,0,0,0,0,36,0.07531,18,0.03766,17,0.1828,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(965),0,0,0,475,0.9916,8,0.189,2,6,0.02292,0.01648,0,0.2478,0.0767,0.03614,1356,551,73,90,0,462,414,429,146,41,74,0,72,333,0,0,0,0,36,0.07643,18,0.03822,17,0.191,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(997),0,0,0,56,0.9286,2,0.1346,3,1,0.06612,0.01653,0,0.4476,0.04762,0.009524,105,51,1,2,0,50,6,12,7,0,1,0,6,2,0,0,0,0,4,0.07692,2,0.03846,1,0.1429,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(1010),0,0,0,48,0.9167,1,0.06818,3,0,0.4466,0.01942,0,0.06122,0.06122,0.02041,49,44,1,2,0,43,6,4,3,0,1,0,2,2,0,0,0,0,4,0.09091,2,0.04545,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(1022),0,0,0,48,0.9167,1,0.06818,3,0,0.4466,0.01942,0,0.06122,0.06122,0.02041,49,44,1,2,0,43,6,4,3,0,1,0,2,2,0,0,0,0,4,0.09091,2,0.04545,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(1034),0,0,0,48,0.9167,1,0.06818,3,0,0.4466,0.01942,0,0.06122,0.06122,0.02041,49,44,1,2,0,43,6,4,3,0,1,0,2,2,0,0,0,0,4,0.09091,2,0.04545,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(1046),0,0,0,48,0.9167,1,0.06818,3,0,0.4466,0.01942,0,0.06122,0.06122,0.02041,49,44,1,2,0,43,6,4,3,0,1,0,2,2,0,0,0,0,4,0.09091,2,0.04545,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(998),0,0,0,49,0.9184,1,0.06667,4,0,0.4476,0.01905,0,0.06,0.06,0.02,50,45,1,2,0,44,6,4,3,0,1,0,2,2,0,0,0,0,4,0.08889,2,0.04444,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/transfer.c(959),1,1,0,10,0.5,0,0,1,0,0.3333,0.05556,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0
